vehiculo,year,partida,coste_partida_eur,coste_total_eur,pct_partida
vehículo rígido de 2 ejes de carga general,2024,seguros,4684.49,100321.03,0.04669499505736733
vehículo rígido de 2 ejes de distribución,2017,amortización del vehículo,3673.39,63600.9,0.057756887088075796
vehículo rígido de 2 ejes de distribución,2017,combustible,10999.72,63600.9,0.17294912493376666
vehículo rígido de 2 ejes de distribución,2017,consumo de disolución de urea,518.92,63600.9,0.008159004039251017
vehículo rígido de 2 ejes de distribución,2017,costes fiscales,634.71,63600.9,0.009979575760720368
vehículo rígido de 2 ejes de distribución,2017,dietas,6027.2,63600.9,0.09476595456982527
vehículo rígido de 2 ejes de distribución,2017,financiación del vehículo,568.43,63600.9,0.008937452142972818
vehículo rígido de 2 ejes de distribución,2017,mantenimiento,738.97,63600.9,0.011618860739392053
vehículo rígido de 2 ejes de distribución,2017,nan,3881.75,63600.9,0.06103294135774808
vehículo rígido de 2 ejes de distribución,2017,neumáticos,2147.35,63600.9,0.03376288700317134
vehículo rígido de 2 ejes de distribución,2017,peajes,629.5,63600.9,0.009897658680930616
vehículo rígido de 2 ejes de distribución,2017,personal de conducción - salarios,29034.38,63600.9,0.4565089487727375
vehículo rígido de 2 ejes de distribución,2017,reparaciones,1231.67,63600.9,0.019365606461543783
vehículo rígido de 2 ejes de distribución,2017,seguros,3514.91,63600.9,0.0552650984498647
vehículo rígido de 2 ejes de distribución,2018,amortización del vehículo,3714.69,65688.33,0.05655022741482391
vehículo rígido de 2 ejes de distribución,2018,combustible,12161.86,65688.33,0.18514491082358162
vehículo rígido de 2 ejes de distribución,2018,consumo de disolución de urea,528.52,65688.33,0.008045873597334564
vehículo rígido de 2 ejes de distribución,2018,costes fiscales,645.98,65688.33,0.009834014656789113
vehículo rígido de 2 ejes de distribución,2018,dietas,6143.03,65688.33,0.09351782881373297
vehículo rígido de 2 ejes de distribución,2018,financiación del vehículo,516.96,65688.33,0.007869891044573672
vehículo rígido de 2 ejes de distribución,2018,mantenimiento,752.61,65688.33,0.01145728624856196
vehículo rígido de 2 ejes de distribución,2018,nan,4009.15,65688.33,0.06103291102087692
vehículo rígido de 2 ejes de distribución,2018,neumáticos,2155.39,65688.33,0.032812373217586746
vehículo rígido de 2 ejes de distribución,2018,peajes,640.68,65688.33,0.009753330614433339
vehículo rígido de 2 ejes de distribución,2018,personal de conducción - salarios,29592.97,65688.33,0.45050574432323065
vehículo rígido de 2 ejes de distribución,2018,reparaciones,1254.42,65688.33,0.019096542719231863
vehículo rígido de 2 ejes de distribución,2018,seguros,3572.07,65688.33,0.05437906550524271
vehículo rígido de 2 ejes de distribución,2019,amortización del vehículo,3748.66,66289.28,0.05655001834384081
vehículo rígido de 2 ejes de distribución,2019,combustible,11981.38,66289.28,0.18074385481332728
vehículo rígido de 2 ejes de distribución,2019,consumo de disolución de urea,537.1,66289.28,0.008102365872732364
vehículo rígido de 2 ejes de distribución,2019,costes fiscales,657.23,66289.28,0.009914574422893114
vehículo rígido de 2 ejes de distribución,2019,dietas,6237.89,66289.28,0.09410103715110499
vehículo rígido de 2 ejes de distribución,2019,financiación del vehículo,542.83,66289.28,0.008188805188410555
vehículo rígido de 2 ejes de distribución,2019,mantenimiento,764.87,66289.28,0.011538366384428976
vehículo rígido de 2 ejes de distribución,2019,nan,4045.82,66289.28,0.0610327944427817
vehículo rígido de 2 ejes de distribución,2019,neumáticos,2144.11,66289.28,0.03234474714463636
vehículo rígido de 2 ejes de distribución,2019,peajes,651.83,66289.28,0.009833113287699008
vehículo rígido de 2 ejes de distribución,2019,personal de conducción - salarios,30051.09,66289.28,0.45333257504079094
vehículo rígido de 2 ejes de distribución,2019,reparaciones,1274.81,66289.28,0.019231012917925793
vehículo rígido de 2 ejes de distribución,2019,seguros,3651.66,66289.28,0.055086734989428156
vehículo rígido de 2 ejes de distribución,2020,amortización del vehículo,3781.17,65488.14,0.05773824084788483
vehículo rígido de 2 ejes de distribución,2020,combustible,10652.75,65488.14,0.16266685845711912
vehículo rígido de 2 ejes de distribución,2020,consumo de disolución de urea,545.7,65488.14,0.008332806520386746
vehículo rígido de 2 ejes de distribución,2020,costes fiscales,656.41,65488.14,0.01002334163101899
vehículo rígido de 2 ejes de distribución,2020,dietas,6323.71,65488.14,0.09656267531800415
vehículo rígido de 2 ejes de distribución,2020,financiación del vehículo,510.94,65488.14,0.007802023389273233
vehículo rígido de 2 ejes de distribución,2020,mantenimiento,777.11,65488.14,0.011866423447054688
vehículo rígido de 2 ejes de distribución,2020,nan,3996.93,65488.14,0.06103288320602784
vehículo rígido de 2 ejes de distribución,2020,neumáticos,2173.7,65488.14,0.03319226962317146
vehículo rígido de 2 ejes de distribución,2020,peajes,651.02,65488.14,0.009941036651827339
vehículo rígido de 2 ejes de distribución,2020,personal de conducción - salarios,30464.97,65488.14,0.4651982786501495
vehículo rígido de 2 ejes de distribución,2020,reparaciones,1295.23,65488.14,0.01977808500898025
vehículo rígido de 2 ejes de distribución,2020,seguros,3658.5,65488.14,0.0558650772491019
vehículo rígido de 2 ejes de distribución,2021,amortización del vehículo,3818.72,68044.78,0.05612068993389353
vehículo rígido de 2 ejes de distribución,2021,combustible,12169.34,68044.78,0.17884310890563537
vehículo rígido de 2 ejes de distribución,2021,consumo de disolución de urea,557.71,68044.78,0.00819622019499512
vehículo rígido de 2 ejes de distribución,2021,costes fiscales,661.27,68044.78,0.009718159129914153
vehículo rígido de 2 ejes de distribución,2021,dietas,6441.95,68044.78,0.09467221438587942
vehículo rígido de 2 ejes de distribución,2021,financiación del vehículo,528.86,68044.78,0.007772234696033995
vehículo rígido de 2 ejes de distribución,2021,mantenimiento,794.2,68044.78,0.011671725590118743
vehículo rígido de 2 ejes de distribución,2021,nan,4152.97,68044.78,0.06103289627800987
vehículo rígido de 2 ejes de distribución,2021,neumáticos,2215.66,68044.78,0.03256179239612502
vehículo rígido de 2 ejes de distribución,2021,peajes,655.84,68044.78,0.009638358739641749
vehículo rígido de 2 ejes de distribución,2021,personal de conducción - salarios,31034.57,68044.78,0.45609038636027627
vehículo rígido de 2 ejes de distribución,2021,reparaciones,1323.7,68044.78,0.019453365857013575
vehículo rígido de 2 ejes de distribución,2021,seguros,3689.99,68044.78,0.05422884753246318
vehículo rígido de 2 ejes de distribución,2022,amortización del vehículo,3938.87,75768.08,0.05198587584639864
vehículo rígido de 2 ejes de distribución,2022,combustible,18226.06,75768.08,0.24055063821070827
vehículo rígido de 2 ejes de distribución,2022,consumo de disolución de urea,579.14,75768.08,0.0076435881706386115
vehículo rígido de 2 ejes de distribución,2022,costes fiscales,700.24,75768.08,0.009241886556977556
vehículo rígido de 2 ejes de distribución,2022,dietas,6534.69,75768.08,0.08624594948162867
vehículo rígido de 2 ejes de distribución,2022,financiación del vehículo,649.22,75768.08,0.008568515923856062
vehículo rígido de 2 ejes de distribución,2022,mantenimiento,824.71,75768.08,0.010884662776198104
vehículo rígido de 2 ejes de distribución,2022,nan,4624.34,75768.08,0.06103282543255682
vehículo rígido de 2 ejes de distribución,2022,neumáticos,2415.27,75768.08,0.03187714404271561
vehículo rígido de 2 ejes de distribución,2022,peajes,694.5,75768.08,0.009166129061208889
vehículo rígido de 2 ejes de distribución,2022,personal de conducción - salarios,31481.03,75768.08,0.4154919855432525
vehículo rígido de 2 ejes de distribución,2022,reparaciones,1374.59,75768.08,0.018142072492796438
vehículo rígido de 2 ejes de distribución,2022,seguros,3725.42,75768.08,0.049168726461063815
vehículo rígido de 2 ejes de distribución,2023,amortización del vehículo,4073.96,76119.3,0.05352072339078263
vehículo rígido de 2 ejes de distribución,2023,combustible,15988.96,76119.3,0.21005132732434478
vehículo rígido de 2 ejes de distribución,2023,consumo de disolución de urea,615.75,76119.3,0.008089275650196468
vehículo rígido de 2 ejes de distribución,2023,costes fiscales,744.36,76119.3,0.009778860289046273
vehículo rígido de 2 ejes de distribución,2023,dietas,6770.43,76119.3,0.08894498504321506
vehículo rígido de 2 ejes de distribución,2023,financiación del vehículo,1084.38,76119.3,0.01424579574431189
vehículo rígido de 2 ejes de distribución,2023,mantenimiento,876.86,76119.3,0.0115195489186054
vehículo rígido de 2 ejes de distribución,2023,nan,4645.78,76119.3,0.06103287865232601
vehículo rígido de 2 ejes de distribución,2023,neumáticos,2657.29,76119.3,0.03490954330898997
vehículo rígido de 2 ejes de distribución,2023,peajes,738.24,76119.3,0.009698460180269656
vehículo rígido de 2 ejes de distribución,2023,personal de conducción - salarios,32615.33,76119.3,0.4284764836250465
vehículo rígido de 2 ejes de distribución,2023,reparaciones,1461.46,76119.3,0.019199598524947025
vehículo rígido de 2 ejes de distribución,2023,seguros,3846.5,76119.3,0.05053251934791833
vehículo rígido de 2 ejes de distribución,2024,amortización del vehículo,4167.92,77901.96,0.05350211984396798
vehículo rígido de 2 ejes de distribución,2024,combustible,14878.53,77901.96,0.19099044491306766
vehículo rígido de 2 ejes de distribución,2024,consumo de disolución de urea,642.2,77901.96,0.008243695023847924
vehículo rígido de 2 ejes de distribución,2024,costes fiscales,767.15,77901.96,0.009847634128846051
vehículo rígido de 2 ejes de distribución,2024,dietas,7130.32,77901.96,0.09152940439496002
vehículo rígido de 2 ejes de distribución,2024,financiación del vehículo,1114.08,77901.96,0.014301052245668786
vehículo rígido de 2 ejes de distribución,2024,mantenimiento,914.5,77901.96,0.011739114137821435
vehículo rígido de 2 ejes de distribución,2024,nan,4754.58,77901.96,0.06103286746572229
vehículo rígido de 2 ejes de distribución,2024,neumáticos,2730.49,77901.96,0.035050337629502513
vehículo rígido de 2 ejes de distribución,2024,peajes,760.86,77901.96,0.009766891616077439
vehículo rígido de 2 ejes de distribución,2024,personal de conducción - salarios,34351.12,77901.96,0.4409532186353206
vehículo rígido de 2 ejes de distribución,2024,reparaciones,1524.25,77901.96,0.01956625995032731
vehículo rígido de 2 ejes de distribución,2024,seguros,4165.96,77901.96,0.05347696001486997
vehículo rígido de 3 ejes de animales vivos,2017,amortización del vehículo,10189.5,102517.01,0.09939326166457645
vehículo rígido de 3 ejes de animales vivos,2017,combustible,24563.27,102517.01,0.23960189630969536
vehículo rígido de 3 ejes de animales vivos,2017,consumo de disolución de urea,1158.8,102517.01,0.011303490025704027
vehículo rígido de 3 ejes de animales vivos,2017,costes fiscales,680.91,102517.01,0.006641922155162348
vehículo rígido de 3 ejes de animales vivos,2017,dietas,12453.29,102517.01,0.12147535321211574
vehículo rígido de 3 ejes de animales vivos,2017,financiación del vehículo,1564.65,102517.01,0.015262345243974636
vehículo rígido de 3 ejes de animales vivos,2017,mantenimiento,2193.48,102517.01,0.02139625414358066
vehículo rígido de 3 ejes de animales vivos,2017,nan,6256.91,102517.01,0.06103289590673782
vehículo rígido de 3 ejes de animales vivos,2017,neumáticos,4195.79,102517.01,0.04092774457624154
vehículo rígido de 3 ejes de animales vivos,2017,peajes,1483.81,102517.01,0.01447379317832231
vehículo rígido de 3 ejes de animales vivos,2017,personal de conducción - salarios,29034.38,102517.01,0.2832152439873149
vehículo rígido de 3 ejes de animales vivos,2017,reparaciones,3638.61,102517.01,0.035492744082177195
vehículo rígido de 3 ejes de animales vivos,2017,seguros,5103.61,102517.01,0.04978305551439707
vehículo rígido de 3 ejes de animales vivos,2018,amortización del vehículo,10303.46,106385.11,0.09685058369540624
vehículo rígido de 3 ejes de animales vivos,2018,combustible,27158.44,106385.11,0.25528422163590375
vehículo rígido de 3 ejes de animales vivos,2018,consumo de disolución de urea,1180.22,106385.11,0.011093845745894327
vehículo rígido de 3 ejes de animales vivos,2018,costes fiscales,693.01,106385.11,0.006514163495248536
vehículo rígido de 3 ejes de animales vivos,2018,dietas,12692.82,106385.11,0.11931011774110117
vehículo rígido de 3 ejes de animales vivos,2018,financiación del vehículo,1422.98,106385.11,0.013375744030344095
vehículo rígido de 3 ejes de animales vivos,2018,mantenimiento,2234.05,106385.11,0.020999649293026064
vehículo rígido de 3 ejes de animales vivos,2018,nan,6492.99,106385.11,0.06103288326721662
vehículo rígido de 3 ejes de animales vivos,2018,neumáticos,4211.52,106385.11,0.039587494904127093
vehículo rígido de 3 ejes de animales vivos,2018,peajes,1510.19,106385.11,0.014195501607320799
vehículo rígido de 3 ejes de animales vivos,2018,personal de conducción - salarios,29592.97,106385.11,0.27816834517537276
vehículo rígido de 3 ejes de animales vivos,2018,reparaciones,3705.85,106385.11,0.03483429212979147
vehículo rígido de 3 ejes de animales vivos,2018,seguros,5186.61,106385.11,0.04875315727924706
vehículo rígido de 3 ejes de animales vivos,2019,amortización del vehículo,10396.53,107091.31,0.09708098630972019
vehículo rígido de 3 ejes de animales vivos,2019,combustible,26755.41,107091.31,0.24983735841871763
vehículo rígido de 3 ejes de animales vivos,2019,consumo de disolución de urea,1199.39,107091.31,0.011199694914554692
vehículo rígido de 3 ejes de animales vivos,2019,costes fiscales,705.08,107091.31,0.006583914231696298
vehículo rígido de 3 ejes de animales vivos,2019,dietas,12888.97,107091.31,0.12035495690546692
vehículo rígido de 3 ejes de animales vivos,2019,financiación del vehículo,1494.19,107091.31,0.013952485967348799
vehículo rígido de 3 ejes de animales vivos,2019,mantenimiento,2270.37,107091.31,0.02120031961510229
vehículo rígido de 3 ejes de animales vivos,2019,nan,6536.09,107091.31,0.06103286998730336
vehículo rígido de 3 ejes de animales vivos,2019,neumáticos,4189.49,107091.31,0.03912072790966886
vehículo rígido de 3 ejes de animales vivos,2019,peajes,1536.47,107091.31,0.014347289243170152
vehículo rígido de 3 ejes de animales vivos,2019,personal de conducción - salarios,30051.09,107091.31,0.2806118442290042
vehículo rígido de 3 ejes de animales vivos,2019,reparaciones,3766.07,107091.31,0.03516690569944471
vehículo rígido de 3 ejes de animales vivos,2019,seguros,5302.16,107091.31,0.04951064656880189
vehículo rígido de 3 ejes de animales vivos,2020,amortización del vehículo,10487.09,104757.89,0.10010787731597114
vehículo rígido de 3 ejes de animales vivos,2020,combustible,23788.48,104757.89,0.22708055689170525
vehículo rígido de 3 ejes de animales vivos,2020,consumo de disolución de urea,1218.6,104757.89,0.011632536699622338
vehículo rígido de 3 ejes de animales vivos,2020,costes fiscales,704.19,104757.89,0.006722071244466646
vehículo rígido de 3 ejes de animales vivos,2020,dietas,13067.4,104757.89,0.1247390530679837
vehículo rígido de 3 ejes de animales vivos,2020,financiación del vehículo,1406.39,104757.89,0.013425146306402316
vehículo rígido de 3 ejes de animales vivos,2020,mantenimiento,2306.7,104757.89,0.022019343841308752
vehículo rígido de 3 ejes de animales vivos,2020,nan,6393.68,104757.89,0.061032920766159
vehículo rígido de 3 ejes de animales vivos,2020,neumáticos,4247.37,104757.89,0.04054463105356551
vehículo rígido de 3 ejes de animales vivos,2020,peajes,1534.55,104757.89,0.014648538644678697
vehículo rígido de 3 ejes de animales vivos,2020,personal de conducción - salarios,30464.97,104757.89,0.2908131311159475
vehículo rígido de 3 ejes de animales vivos,2020,reparaciones,3826.38,104757.89,0.03652593613712533
vehículo rígido de 3 ejes de animales vivos,2020,seguros,5312.09,104757.89,0.05070825691506387
vehículo rígido de 3 ejes de animales vivos,2021,amortización del vehículo,10592.0,109721.67,0.09653516939725762
vehículo rígido de 3 ejes de animales vivos,2021,combustible,27175.13,109721.67,0.24767331740393672
vehículo rígido de 3 ejes de animales vivos,2021,consumo de disolución de urea,1245.41,109721.67,0.011350629278610143
vehículo rígido de 3 ejes de animales vivos,2021,costes fiscales,709.41,109721.67,0.00646554140125647
vehículo rígido de 3 ejes de animales vivos,2021,dietas,13311.74,109721.67,0.1213227979486641
vehículo rígido de 3 ejes de animales vivos,2021,financiación del vehículo,1455.73,109721.67,0.01326747943227623
vehículo rígido de 3 ejes de animales vivos,2021,mantenimiento,2357.44,109721.67,0.021485637249232536
vehículo rígido de 3 ejes de animales vivos,2021,nan,6696.63,109721.67,0.06103288438828902
vehículo rígido de 3 ejes de animales vivos,2021,neumáticos,4329.3,109721.67,0.03945710997654338
vehículo rígido de 3 ejes de animales vivos,2021,peajes,1545.91,109721.67,0.014089377239701146
vehículo rígido de 3 ejes de animales vivos,2021,personal de conducción - salarios,31034.57,109721.67,0.28284813747366405
vehículo rígido de 3 ejes de animales vivos,2021,reparaciones,3910.58,109721.67,0.035640908491458435
vehículo rígido de 3 ejes de animales vivos,2021,seguros,5357.82,109721.67,0.04883101031911016
vehículo rígido de 3 ejes de animales vivos,2022,amortización del vehículo,10930.07,126436.59,0.08644704827929953
vehículo rígido de 3 ejes de animales vivos,2022,combustible,40700.29,126436.59,0.321902781465397
vehículo rígido de 3 ejes de animales vivos,2022,consumo de disolución de urea,1293.27,126436.59,0.0102286055009867
vehículo rígido de 3 ejes de animales vivos,2022,costes fiscales,751.22,126436.59,0.005941476276764503
vehículo rígido de 3 ejes de animales vivos,2022,dietas,13502.44,126436.59,0.10679218729325111
vehículo rígido de 3 ejes de animales vivos,2022,financiación del vehículo,1787.03,126436.59,0.014133804146410465
vehículo rígido de 3 ejes de animales vivos,2022,mantenimiento,2448.05,126436.59,0.01936187934204806
vehículo rígido de 3 ejes de animales vivos,2022,nan,7716.79,126436.59,0.06103288612892834
vehículo rígido de 3 ejes de animales vivos,2022,neumáticos,4719.28,126436.59,0.03732527111020631
vehículo rígido de 3 ejes de animales vivos,2022,peajes,1637.03,126436.59,0.01294743871216394
vehículo rígido de 3 ejes de animales vivos,2022,personal de conducción - salarios,31481.03,126436.59,0.2489867055098528
vehículo rígido de 3 ejes de animales vivos,2022,reparaciones,4060.82,126436.59,0.03211744321797986
vehículo rígido de 3 ejes de animales vivos,2022,seguros,5409.27,126436.59,0.042782473016711384
vehículo rígido de 3 ejes de animales vivos,2023,amortización del vehículo,11310.8,125899.91,0.08983961942466837
vehículo rígido de 3 ejes de animales vivos,2023,combustible,35704.68,125899.91,0.2835957547547095
vehículo rígido de 3 ejes de animales vivos,2023,consumo de disolución de urea,1375.02,125899.91,0.010921532827148169
vehículo rígido de 3 ejes de animales vivos,2023,costes fiscales,798.54,125899.91,0.006342657433194352
vehículo rígido de 3 ejes de animales vivos,2023,dietas,13988.95,125899.91,0.11111167593368415
vehículo rígido de 3 ejes de animales vivos,2023,financiación del vehículo,2984.83,125899.91,0.023707959759462893
vehículo rígido de 3 ejes de animales vivos,2023,mantenimiento,2602.77,125899.91,0.02067332693089296
vehículo rígido de 3 ejes de animales vivos,2023,nan,7684.03,125899.91,0.06103284744206727
vehículo rígido de 3 ejes de animales vivos,2023,neumáticos,5192.21,125899.91,0.04124077610539992
vehículo rígido de 3 ejes de animales vivos,2023,peajes,1740.15,125899.91,0.013821693756572185
vehículo rígido de 3 ejes de animales vivos,2023,personal de conducción - salarios,32615.33,125899.91,0.2590576117171172
vehículo rígido de 3 ejes de animales vivos,2023,reparaciones,4317.53,125899.91,0.03429335255283343
vehículo rígido de 3 ejes de animales vivos,2023,seguros,5585.07,125899.91,0.04436119136224958
vehículo rígido de 3 ejes de animales vivos,2024,amortización del vehículo,11572.1,127374.49,0.09085100164090941
vehículo rígido de 3 ejes de animales vivos,2024,combustible,33224.98,127374.49,0.26084485205789637
vehículo rígido de 3 ejes de animales vivos,2024,consumo de disolución de urea,1434.07,127374.49,0.011258690810067227
vehículo rígido de 3 ejes de animales vivos,2024,costes fiscales,823.0,127374.49,0.006461262376791459
vehículo rígido de 3 ejes de animales vivos,2024,dietas,14733.42,127374.49,0.11567010003337402
vehículo rígido de 3 ejes de animales vivos,2024,financiación del vehículo,3066.6,127374.49,0.024075464404214687
vehículo rígido de 3 ejes de animales vivos,2024,mantenimiento,2714.58,127374.49,0.021311802700839075
vehículo rígido de 3 ejes de animales vivos,2024,nan,7774.03,127374.49,0.06103286458693573
vehículo rígido de 3 ejes de animales vivos,2024,neumáticos,5335.25,127374.49,0.04188633061455241
vehículo rígido de 3 ejes de animales vivos,2024,peajes,1793.46,127374.49,0.014080213392807303
vehículo rígido de 3 ejes de animales vivos,2024,personal de conducción - salarios,34351.12,127374.49,0.2696860258282487
vehículo rígido de 3 ejes de animales vivos,2024,reparaciones,4502.96,127374.49,0.035352133696472506
vehículo rígido de 3 ejes de animales vivos,2024,seguros,6048.92,127374.49,0.04748925785689112
vehículo rígido de 3 ejes de carga general,2017,amortización del vehículo,8808.98,92309.53,0.09542871683996224
vehículo rígido de 3 ejes de carga general,2017,combustible,21213.74,92309.53,0.22981094151383938
vehículo rígido de 3 ejes de carga general,2017,consumo de disolución de urea,1000.78,92309.53,0.01084156749579377
vehículo rígido de 3 ejes de carga general,2017,costes fiscales,680.91,92309.53,0.007376378148605024
vehículo rígido de 3 ejes de carga general,2017,dietas,10756.07,92309.53,0.11652177191239084
vehículo rígido de 3 ejes de carga general,2017,financiación del vehículo,1354.97,92309.53,0.014678549441211542
vehículo rígido de 3 ejes de carga general,2017,mantenimiento,1894.37,92309.53,0.020521933109181684
vehículo rígido de 3 ejes de carga general,2017,nan,5633.91,92309.53,0.06103280993847547
vehículo rígido de 3 ejes de carga general,2017,neumáticos,3623.64,92309.53,0.039255318492034355
vehículo rígido de 3 ejes de carga general,2017,peajes,1281.48,92309.53,0.013882423624083018
vehículo rígido de 3 ejes de carga general,2017,personal de conducción - salarios,29034.38,92309.53,0.3145328548417482
vehículo rígido de 3 ejes de carga general,2017,reparaciones,2451.48,92309.53,0.02655717129098155
vehículo rígido de 3 ejes de carga general,2017,seguros,4574.82,92309.53,0.04955956335169294
vehículo rígido de 3 ejes de carga general,2018,amortización del vehículo,8907.61,95721.91,0.09305716946099384
vehículo rígido de 3 ejes de carga general,2018,combustible,23455.02,95721.91,0.24503292924263628
vehículo rígido de 3 ejes de carga general,2018,consumo de disolución de urea,1019.28,95721.91,0.010648345817587635
vehículo rígido de 3 ejes de carga general,2018,costes fiscales,693.01,95721.91,0.007239826284285384
vehículo rígido de 3 ejes de carga general,2018,dietas,10962.67,95721.91,0.11452623542509756
vehículo rígido de 3 ejes de carga general,2018,financiación del vehículo,1232.29,95721.91,0.012873646169408863
vehículo rígido de 3 ejes de carga general,2018,mantenimiento,1929.41,95721.91,0.020156409331990973
vehículo rígido de 3 ejes de carga general,2018,nan,5842.18,95721.91,0.06103283981692384
vehículo rígido de 3 ejes de carga general,2018,neumáticos,3637.23,95721.91,0.03799788366111792
vehículo rígido de 3 ejes de carga general,2018,peajes,1304.25,95721.91,0.013625407182117449
vehículo rígido de 3 ejes de carga general,2018,personal de conducción - salarios,29592.97,95721.91,0.3091556572575704
vehículo rígido de 3 ejes de carga general,2018,reparaciones,2496.77,95721.91,0.026083578984163604
vehículo rígido de 3 ejes de carga general,2018,seguros,4649.22,95721.91,0.048570071366106256
vehículo rígido de 3 ejes de carga general,2019,amortización del vehículo,8988.26,96392.08,0.09324687256463395
vehículo rígido de 3 ejes de carga general,2019,combustible,23106.94,96392.08,0.2397182424116172
vehículo rígido de 3 ejes de carga general,2019,consumo de disolución de urea,1035.84,96392.08,0.010746111091284677
vehículo rígido de 3 ejes de carga general,2019,costes fiscales,705.08,96392.08,0.007314708843299159
vehículo rígido de 3 ejes de carga general,2019,dietas,11131.77,96392.08,0.115484280451257
vehículo rígido de 3 ejes de carga general,2019,financiación del vehículo,1293.95,96392.08,0.013423820712241089
vehículo rígido de 3 ejes de carga general,2019,mantenimiento,1960.78,96392.08,0.02034171272162609
vehículo rígido de 3 ejes de carga general,2019,nan,5883.09,96392.08,0.06103291888711189
vehículo rígido de 3 ejes de carga general,2019,neumáticos,3618.19,96392.08,0.03753617517123813
vehículo rígido de 3 ejes de carga general,2019,peajes,1326.95,96392.08,0.013766172490519969
vehículo rígido de 3 ejes de carga general,2019,personal de conducción - salarios,30051.09,96392.08,0.31175891214298934
vehículo rígido de 3 ejes de carga general,2019,reparaciones,2537.34,96392.08,0.02632311700297369
vehículo rígido de 3 ejes de carga general,2019,seguros,4752.8,96392.08,0.049306955509207814
vehículo rígido de 3 ejes de carga general,2020,amortización del vehículo,9066.48,94423.68000000001,0.0960191341832896
vehículo rígido de 3 ejes de carga general,2020,combustible,20544.59,94423.68000000001,0.2175787895578736
vehículo rígido de 3 ejes de carga general,2020,consumo de disolución de urea,1052.43,94423.68000000001,0.0111458269789951
vehículo rígido de 3 ejes de carga general,2020,costes fiscales,704.19,94423.68000000001,0.007457769068098172
vehículo rígido de 3 ejes de carga general,2020,dietas,11284.84,94423.68000000001,0.11951281712384011
vehículo rígido de 3 ejes de carga general,2020,financiación del vehículo,1217.93,94423.68000000001,0.012898565275151317
vehículo rígido de 3 ejes de carga general,2020,mantenimiento,1992.15,94423.68000000001,0.02109799152077106
vehículo rígido de 3 ejes de carga general,2020,nan,5762.95,94423.68000000001,0.06103288920745304
vehículo rígido de 3 ejes de carga general,2020,neumáticos,3668.19,94423.68000000001,0.038848199943065126
vehículo rígido de 3 ejes de carga general,2020,peajes,1325.29,94423.68000000001,0.014035568196452413
vehículo rígido de 3 ejes de carga general,2020,personal de conducción - salarios,30464.97,94423.68000000001,0.32264120610423147
vehículo rígido de 3 ejes de carga general,2020,reparaciones,2577.97,94423.68000000001,0.02730215556097792
vehículo rígido de 3 ejes de carga general,2020,seguros,4761.7,94423.68000000001,0.05042908727980099
vehículo rígido de 3 ejes de carga general,2021,amortización del vehículo,9157.05,98778.67,0.09270270595868521
vehículo rígido de 3 ejes de carga general,2021,combustible,23469.43,98778.67,0.2375961328493287
vehículo rígido de 3 ejes de carga general,2021,consumo de disolución de urea,1075.59,98778.67,0.010888889271337627
vehículo rígido de 3 ejes de carga general,2021,costes fiscales,709.41,98778.67,0.007181813644585415
vehículo rígido de 3 ejes de carga general,2021,dietas,11495.81,98778.67,0.11637947747221136
vehículo rígido de 3 ejes de carga general,2021,financiación del vehículo,1260.65,98778.67,0.012762370661601337
vehículo rígido de 3 ejes de carga general,2021,mantenimiento,2035.97,98778.67,0.020611433622258733
vehículo rígido de 3 ejes de carga general,2021,nan,6028.75,98778.67,0.06103291327975969
vehículo rígido de 3 ejes de carga general,2021,neumáticos,3738.95,98778.67,0.03785179533192743
vehículo rígido de 3 ejes de carga general,2021,peajes,1335.11,98778.67,0.013516177126094125
vehículo rígido de 3 ejes de carga general,2021,personal de conducción - salarios,31034.57,98778.67,0.3141829101363685
vehículo rígido de 3 ejes de carga general,2021,reparaciones,2634.69,98778.67,0.026672661213195118
vehículo rígido de 3 ejes de carga general,2021,seguros,4802.69,98778.67,0.048620719432646745
vehículo rígido de 3 ejes de carga general,2022,amortización del vehículo,9448.5,113257.8,0.08342471776778287
vehículo rígido de 3 ejes de carga general,2022,combustible,35150.25,113257.8,0.31035610792369267
vehículo rígido de 3 ejes de carga general,2022,consumo de disolución de urea,1116.92,113257.8,0.009861749036269468
vehículo rígido de 3 ejes de carga general,2022,costes fiscales,751.22,113257.8,0.006632832352385443
vehículo rígido de 3 ejes de carga general,2022,dietas,11661.37,113257.8,0.10296306302965448
vehículo rígido de 3 ejes de carga general,2022,financiación del vehículo,1547.56,113257.8,0.013664047862487174
vehículo rígido de 3 ejes de carga general,2022,mantenimiento,2114.23,113257.8,0.018667411869204592
vehículo rígido de 3 ejes de carga general,2022,nan,6912.45,113257.8,0.06103288250345671
vehículo rígido de 3 ejes de carga general,2022,neumáticos,4075.74,113257.8,0.035986395638975856
vehículo rígido de 3 ejes de carga general,2022,peajes,1413.8,113257.8,0.01248302545166867
vehículo rígido de 3 ejes de carga general,2022,personal de conducción - salarios,31481.03,113257.8,0.27795904564630425
vehículo rígido de 3 ejes de carga general,2022,reparaciones,2735.93,113257.8,0.024156658525946995
vehículo rígido de 3 ejes de carga general,2022,seguros,4848.8,113257.8,0.04281206239217078
vehículo rígido de 3 ejes de carga general,2023,amortización del vehículo,9776.61,112923.21,0.08657750696247477
vehículo rígido de 3 ejes de carga general,2023,combustible,30835.86,112923.21,0.2730692830995506
